timestamp,pos_x,pos_y,yaw,vel_linear,vel_angular,left_dist,right_dist,front_dist,steering_cmd,speed_cmd
293.356,26.317,-10.111,-2.639,0.508,-0.082,1.019,4.279,2.158,-0.145,0.500
293.361,22.494,23.264,-2.328,0.500,-0.117,1.019,4.279,2.158,-0.145,0.500
293.368,26.310,-10.115,-2.640,0.508,-0.082,1.019,4.279,2.158,-0.145,0.500
293.380,22.487,23.256,-2.330,0.500,-0.117,1.019,4.279,2.158,-0.145,0.500
293.386,26.302,-10.118,-2.641,0.508,-0.083,1.019,4.279,2.158,-0.145,0.500
293.399,22.480,23.249,-2.333,0.500,-0.118,1.019,4.279,2.158,-0.145,0.500
293.403,26.294,-10.122,-2.643,0.508,-0.083,1.019,4.279,2.158,-0.145,0.500
293.420,26.286,-10.125,-2.644,0.508,-0.083,1.009,4.262,2.161,-0.145,0.500
293.420,22.473,23.242,-2.335,0.500,-0.119,1.009,4.262,2.161,-0.145,0.500
293.436,26.278,-10.129,-2.646,0.508,-0.083,1.009,4.262,2.161,-0.145,0.500
293.440,22.466,23.235,-2.337,0.500,-0.119,1.009,4.262,2.161,-0.145,0.500
293.458,26.270,-10.133,-2.647,0.509,-0.084,1.009,4.262,2.161,-0.150,0.500
293.459,22.459,23.228,-2.340,0.500,-0.120,1.009,4.262,2.161,-0.150,0.500
293.471,26.262,-10.136,-2.648,0.509,-0.085,1.009,4.262,2.161,-0.150,0.500
293.480,22.452,23.220,-2.342,0.500,-0.121,1.009,4.262,2.161,-0.150,0.500
293.488,26.254,-10.140,-2.650,0.509,-0.085,1.009,4.262,2.161,-0.150,0.500
293.500,22.445,23.213,-2.345,0.500,-0.121,1.009,4.262,2.161,-0.150,0.500
293.505,26.246,-10.143,-2.651,0.509,-0.085,0.993,4.244,2.165,-0.150,0.500
293.520,22.438,23.206,-2.347,0.500,-0.122,0.993,4.244,2.165,-0.150,0.500
293.522,26.239,-10.147,-2.653,0.509,-0.085,0.993,4.244,2.165,-0.150,0.500
293.539,26.231,-10.150,-2.654,0.509,-0.086,0.993,4.244,2.165,-0.155,0.500
293.540,22.431,23.199,-2.350,0.500,-0.122,0.993,4.244,2.165,-0.155,0.500
293.556,26.223,-10.154,-2.656,0.509,-0.087,0.993,4.244,2.165,-0.155,0.500
293.560,22.424,23.192,-2.352,0.500,-0.123,0.993,4.244,2.165,-0.155,0.500
293.573,26.215,-10.157,-2.657,0.509,-0.087,0.993,4.244,2.165,-0.155,0.500
293.580,22.417,23.185,-2.354,0.500,-0.124,0.993,4.244,2.165,-0.155,0.500
293.590,26.207,-10.161,-2.659,0.509,-0.087,0.993,4.244,2.165,-0.155,0.500
293.600,22.410,23.178,-2.357,0.500,-0.125,0.993,4.244,2.165,-0.155,0.500
293.607,26.199,-10.164,-2.660,0.509,-0.087,0.977,4.226,2.169,-0.155,0.500
293.620,22.403,23.171,-2.359,0.500,-0.125,0.977,4.226,2.169,-0.155,0.500
293.624,26.191,-10.168,-2.662,0.509,-0.088,0.977,4.226,2.169,-0.155,0.500
293.640,22.396,23.164,-2.362,0.500,-0.126,0.977,4.226,2.169,-0.155,0.500
293.641,26.183,-10.171,-2.663,0.509,-0.088,0.977,4.226,2.169,-0.155,0.500
293.656,26.175,-10.174,-2.665,0.509,-0.088,0.977,4.226,2.169,-0.155,0.500
293.656,22.389,23.157,-2.364,0.500,-0.127,0.977,4.226,2.169,-0.155,0.500
293.675,26.167,-10.178,-2.666,0.509,-0.088,0.977,4.226,2.169,-0.160,0.500
293.684,22.382,23.150,-2.367,0.500,-0.127,0.977,4.226,2.169,-0.160,0.500
293.692,26.159,-10.181,-2.668,0.510,-0.089,0.977,4.226,2.169,-0.160,0.500
293.699,22.375,23.143,-2.370,0.500,-0.128,0.977,4.226,2.169,-0.160,0.500
293.709,26.151,-10.185,-2.669,0.510,-0.090,0.977,4.226,2.169,-0.160,0.500
293.720,22.367,23.136,-2.372,0.500,-0.129,0.977,4.226,2.169,-0.160,0.500
293.726,26.143,-10.188,-2.671,0.510,-0.090,0.977,4.226,2.169,-0.160,0.500
293.740,22.360,23.129,-2.375,0.500,-0.129,0.965,4.206,2.180,-0.160,0.500
293.743,26.135,-10.191,-2.672,0.510,-0.090,0.965,4.206,2.180,-0.160,0.500
293.760,22.353,23.122,-2.377,0.500,-0.130,0.965,4.206,2.180,-0.160,0.500
293.760,26.127,-10.195,-2.674,0.510,-0.090,0.965,4.206,2.180,-0.160,0.500
293.778,26.119,-10.198,-2.675,0.510,-0.091,0.965,4.206,2.180,-0.160,0.500
293.782,22.346,23.115,-2.380,0.500,-0.131,0.965,4.206,2.180,-0.160,0.500
293.794,26.111,-10.201,-2.677,0.510,-0.091,0.965,4.206,2.180,-0.160,0.500
293.800,22.339,23.108,-2.383,0.500,-0.131,0.965,4.206,2.180,-0.160,0.500
293.811,26.103,-10.205,-2.678,0.510,-0.091,0.965,4.206,2.180,-0.160,0.500
293.820,22.331,23.101,-2.385,0.500,-0.132,0.965,4.206,2.180,-0.160,0.500
293.828,26.095,-10.208,-2.680,0.509,-0.091,0.965,4.206,2.180,-0.160,0.500
293.840,22.324,23.094,-2.388,0.500,-0.133,0.953,4.183,2.188,-0.165,0.500
293.845,26.087,-10.211,-2.681,0.510,-0.092,0.953,4.183,2.188,-0.165,0.500
293.860,22.317,23.087,-2.390,0.500,-0.133,0.953,4.183,2.188,-0.165,0.500
293.862,26.078,-10.214,-2.683,0.510,-0.093,0.953,4.183,2.188,-0.165,0.500
293.879,26.070,-10.218,-2.685,0.510,-0.093,0.953,4.183,2.188,-0.165,0.500
293.880,22.309,23.081,-2.393,0.500,-0.134,0.953,4.183,2.188,-0.165,0.500
293.896,26.062,-10.221,-2.686,0.510,-0.093,0.953,4.183,2.188,-0.165,0.500
293.900,22.302,23.074,-2.396,0.500,-0.135,0.953,4.183,2.188,-0.165,0.500
293.913,26.054,-10.224,-2.688,0.510,-0.093,0.936,4.158,2.203,-0.165,0.500
293.920,22.295,23.067,-2.399,0.500,-0.135,0.936,4.158,2.203,-0.165,0.500
293.930,26.046,-10.227,-2.689,0.510,-0.094,0.936,4.158,2.203,-0.165,0.500
293.940,22.287,23.060,-2.401,0.500,-0.136,0.936,4.158,2.203,-0.165,0.500
293.947,26.038,-10.230,-2.691,0.510,-0.094,0.936,4.158,2.203,-0.165,0.500
293.960,22.280,23.054,-2.404,0.500,-0.137,0.936,4.158,2.203,-0.165,0.500
293.964,26.030,-10.233,-2.693,0.510,-0.094,0.936,4.158,2.203,-0.165,0.500
293.986,22.272,23.047,-2.407,0.500,-0.137,0.936,4.158,2.203,-0.165,0.500
293.986,26.022,-10.237,-2.694,0.510,-0.094,0.936,4.158,2.203,-0.165,0.500
293.998,26.014,-10.240,-2.696,0.510,-0.095,0.936,4.158,2.203,-0.165,0.500
294.000,22.265,23.040,-2.409,0.500,-0.138,0.936,4.158,2.203,-0.165,0.500
294.015,26.006,-10.243,-2.697,0.511,-0.096,0.927,4.137,2.222,-0.170,0.500
294.020,22.258,23.033,-2.412,0.500,-0.139,0.927,4.137,2.222,-0.170,0.500
294.034,25.997,-10.246,-2.699,0.511,-0.096,0.927,4.137,2.222,-0.170,0.500
294.040,22.250,23.027,-2.415,0.500,-0.140,0.927,4.137,2.222,-0.170,0.500
294.049,25.989,-10.249,-2.701,0.511,-0.096,0.927,4.137,2.222,-0.170,0.500
294.060,22.243,23.020,-2.418,0.500,-0.140,0.927,4.137,2.222,-0.170,0.500
294.066,25.981,-10.252,-2.702,0.511,-0.096,0.927,4.137,2.222,-0.170,0.500
294.080,22.235,23.014,-2.421,0.500,-0.141,0.927,4.137,2.222,-0.170,0.500
294.083,25.973,-10.255,-2.704,0.511,-0.097,0.927,4.137,2.222,-0.170,0.500
294.100,22.228,23.007,-2.423,0.500,-0.142,0.927,4.137,2.222,-0.170,0.500
294.100,25.965,-10.258,-2.706,0.511,-0.097,0.927,4.137,2.222,-0.170,0.500
294.117,25.957,-10.261,-2.707,0.511,-0.097,0.910,4.115,2.246,-0.170,0.500
294.120,22.220,23.000,-2.426,0.500,-0.142,0.910,4.115,2.246,-0.170,0.500
294.134,25.948,-10.264,-2.709,0.510,-0.097,0.910,4.115,2.246,-0.170,0.500
294.140,22.213,22.994,-2.429,0.500,-0.143,0.910,4.115,2.246,-0.170,0.500
294.151,25.940,-10.267,-2.711,0.510,-0.097,0.910,4.115,2.246,-0.170,0.500
294.160,22.205,22.987,-2.432,0.500,-0.143,0.910,4.115,2.246,-0.170,0.500
294.168,25.932,-10.270,-2.712,0.510,-0.098,0.910,4.115,2.246,-0.170,0.500
294.180,22.197,22.981,-2.435,0.500,-0.144,0.910,4.115,2.246,-0.170,0.500
294.185,25.924,-10.273,-2.714,0.510,-0.098,0.910,4.115,2.246,-0.170,0.500
294.200,22.190,22.974,-2.438,0.500,-0.145,0.910,4.115,2.246,-0.175,0.500
294.202,25.916,-10.276,-2.716,0.510,-0.098,0.910,4.115,2.246,-0.175,0.500
294.219,25.907,-10.279,-2.717,0.511,-0.099,0.899,4.089,2.270,-0.175,0.500
294.220,22.182,22.968,-2.441,0.500,-0.145,0.899,4.089,2.270,-0.175,0.500
294.236,25.899,-10.282,-2.719,0.511,-0.099,0.899,4.089,2.270,-0.175,0.500
294.240,22.174,22.961,-2.444,0.500,-0.146,0.899,4.089,2.270,-0.175,0.500
294.253,25.891,-10.285,-2.721,0.511,-0.099,0.899,4.089,2.270,-0.175,0.500
294.260,22.167,22.955,-2.447,0.500,-0.147,0.899,4.089,2.270,-0.175,0.500
294.270,25.883,-10.287,-2.722,0.511,-0.100,0.899,4.089,2.270,-0.175,0.500
294.280,22.159,22.949,-2.449,0.500,-0.147,0.899,4.089,2.270,-0.175,0.500
294.287,25.874,-10.290,-2.724,0.511,-0.100,0.899,4.089,2.270,-0.175,0.500
294.299,22.151,22.942,-2.452,0.500,-0.148,0.899,4.089,2.270,-0.175,0.500
294.305,25.866,-10.293,-2.726,0.511,-0.100,0.887,4.065,2.304,-0.175,0.500
294.320,22.144,22.936,-2.455,0.500,-0.149,0.887,4.065,2.304,-0.175,0.500
294.321,25.858,-10.296,-2.727,0.511,-0.100,0.887,4.065,2.304,-0.175,0.500
294.343,25.850,-10.299,-2.729,0.511,-0.101,0.887,4.065,2.304,-0.175,0.500
294.343,22.136,22.930,-2.458,0.500,-0.149,0.887,4.065,2.304,-0.175,0.500
294.355,25.841,-10.302,-2.731,0.511,-0.101,0.887,4.065,2.304,-0.175,0.500
294.360,22.128,22.923,-2.461,0.500,-0.150,0.887,4.065,2.304,-0.175,0.500
294.372,25.833,-10.304,-2.733,0.511,-0.101,0.887,4.065,2.304,-0.175,0.500
294.380,22.120,22.917,-2.464,0.500,-0.151,0.887,4.065,2.304,-0.175,0.500
294.389,25.825,-10.307,-2.734,0.511,-0.101,0.887,4.065,2.304,-0.180,0.500
294.400,22.113,22.911,-2.467,0.500,-0.151,0.887,4.065,2.304,-0.180,0.500
294.412,25.817,-10.310,-2.736,0.512,-0.102,0.887,4.065,2.304,-0.180,0.500
294.420,22.105,22.905,-2.470,0.500,-0.152,0.879,4.033,2.338,-0.180,0.500
294.423,25.808,-10.312,-2.738,0.512,-0.102,0.879,4.033,2.338,-0.180,0.500
294.440,22.097,22.898,-2.473,0.500,-0.153,0.879,4.033,2.338,-0.180,0.500
294.440,25.800,-10.315,-2.739,0.512,-0.103,0.879,4.033,2.338,-0.180,0.500
294.451,25.792,-10.318,-2.741,0.512,-0.103,0.879,4.033,2.338,-0.180,0.500
294.451,22.089,22.892,-2.477,0.500,-0.153,0.879,4.033,2.338,-0.180,0.500
294.474,25.783,-10.321,-2.743,0.512,-0.103,0.879,4.033,2.338,-0.180,0.500
294.480,22.081,22.886,-2.480,0.500,-0.154,0.879,4.033,2.338,-0.180,0.500
294.486,25.775,-10.323,-2.745,0.512,-0.103,0.879,4.033,2.338,-0.180,0.500
294.500,22.073,22.880,-2.483,0.500,-0.154,0.879,4.033,2.338,-0.180,0.500
294.508,25.767,-10.326,-2.746,0.512,-0.103,0.864,4.009,2.378,-0.180,0.500
294.520,22.065,22.874,-2.486,0.500,-0.155,0.864,4.009,2.378,-0.180,0.500
294.525,25.758,-10.328,-2.748,0.512,-0.104,0.864,4.009,2.378,-0.180,0.500
294.540,22.057,22.868,-2.489,0.500,-0.156,0.864,4.009,2.378,-0.180,0.500
294.542,25.750,-10.331,-2.750,0.512,-0.104,0.864,4.009,2.378,-0.180,0.500
294.559,25.742,-10.334,-2.752,0.512,-0.104,0.864,4.009,2.378,-0.180,0.500
294.560,22.049,22.862,-2.492,0.500,-0.156,0.864,4.009,2.378,-0.180,0.500
294.576,25.733,-10.336,-2.754,0.512,-0.104,0.864,4.009,2.378,-0.180,0.500
294.580,22.041,22.856,-2.495,0.500,-0.157,0.864,4.009,2.378,-0.180,0.500
294.593,25.725,-10.339,-2.755,0.512,-0.104,0.864,4.009,2.378,-0.180,0.500
294.600,22.033,22.850,-2.498,0.500,-0.157,0.864,4.009,2.378,-0.180,0.500
294.610,25.717,-10.341,-2.757,0.512,-0.105,0.859,3.982,2.430,-0.180,0.500
294.620,22.025,22.844,-2.501,0.500,-0.158,0.859,3.982,2.430,-0.180,0.500
294.626,25.708,-10.344,-2.759,0.511,-0.105,0.859,3.982,2.430,-0.180,0.500
294.640,22.017,22.838,-2.505,0.500,-0.159,0.859,3.982,2.430,-0.180,0.500
294.646,25.700,-10.346,-2.761,0.511,-0.105,0.859,3.982,2.430,-0.180,0.500
294.660,22.009,22.832,-2.508,0.500,-0.159,0.859,3.982,2.430,-0.180,0.500
294.661,25.692,-10.349,-2.762,0.511,-0.105,0.859,3.982,2.430,-0.180,0.500
294.678,25.683,-10.351,-2.764,0.511,-0.105,0.859,3.982,2.430,-0.180,0.500
294.680,22.001,22.826,-2.511,0.500,-0.160,0.859,3.982,2.430,-0.180,0.500
294.696,25.675,-10.354,-2.766,0.511,-0.105,0.859,3.982,2.430,-0.180,0.500
294.698,21.993,22.820,-2.514,0.500,-0.160,0.859,3.982,2.430,-0.180,0.500
294.711,25.666,-10.356,-2.768,0.511,-0.106,0.851,3.951,2.483,-0.180,0.500
294.720,21.985,22.814,-2.517,0.500,-0.161,0.851,3.951,2.483,-0.180,0.500
294.729,25.658,-10.359,-2.770,0.511,-0.106,0.851,3.951,2.483,-0.180,0.500
294.736,21.977,22.808,-2.521,0.500,-0.161,0.851,3.951,2.483,-0.180,0.500
294.746,25.650,-10.361,-2.771,0.511,-0.106,0.851,3.951,2.483,-0.180,0.500
294.761,21.969,22.802,-2.524,0.500,-0.162,0.851,3.951,2.483,-0.180,0.500
294.763,25.641,-10.363,-2.773,0.511,-0.106,0.851,3.951,2.483,-0.180,0.500
294.780,21.961,22.797,-2.527,0.500,-0.162,0.851,3.951,2.483,-0.180,0.500
294.780,25.633,-10.366,-2.775,0.511,-0.106,0.851,3.951,2.483,-0.180,0.500
294.797,25.624,-10.368,-2.777,0.511,-0.106,0.851,3.951,2.483,-0.180,0.500
294.800,21.953,22.791,-2.530,0.500,-0.163,0.851,3.951,2.483,-0.180,0.500
294.814,25.616,-10.370,-2.779,0.511,-0.106,0.844,3.926,2.544,-0.180,0.500
294.820,21.944,22.785,-2.534,0.500,-0.163,0.844,3.926,2.544,-0.180,0.500
294.831,25.608,-10.373,-2.780,0.511,-0.107,0.844,3.926,2.544,-0.180,0.500
294.841,21.936,22.779,-2.537,0.500,-0.163,0.844,3.926,2.544,-0.180,0.500
294.848,25.599,-10.375,-2.782,0.511,-0.107,0.844,3.926,2.544,-0.180,0.500
294.860,21.928,22.774,-2.540,0.500,-0.164,0.844,3.926,2.544,-0.185,0.500
294.865,25.591,-10.377,-2.784,0.512,-0.107,0.844,3.926,2.544,-0.185,0.500
294.879,21.920,22.768,-2.543,0.500,-0.164,0.844,3.926,2.544,-0.185,0.500
294.881,25.582,-10.380,-2.786,0.512,-0.108,0.844,3.926,2.544,-0.185,0.500
294.899,25.574,-10.382,-2.788,0.512,-0.108,0.844,3.926,2.544,-0.185,0.500
294.900,21.911,22.763,-2.547,0.500,-0.165,0.844,3.926,2.544,-0.185,0.500
294.916,25.565,-10.384,-2.790,0.512,-0.108,0.838,3.897,2.613,-0.185,0.500
294.920,21.903,22.757,-2.550,0.500,-0.166,0.838,3.897,2.613,-0.185,0.500
294.938,25.557,-10.386,-2.791,0.512,-0.108,0.838,3.897,2.613,-0.185,0.500
294.940,21.895,22.751,-2.553,0.500,-0.166,0.838,3.897,2.613,-0.185,0.500
294.950,25.548,-10.388,-2.793,0.512,-0.108,0.838,3.897,2.613,-0.185,0.500
294.960,21.886,22.746,-2.557,0.500,-0.167,0.838,3.897,2.613,-0.185,0.500
294.967,25.540,-10.391,-2.795,0.512,-0.108,0.838,3.897,2.613,-0.185,0.500
294.978,21.878,22.740,-2.560,0.500,-0.167,0.838,3.897,2.613,-0.185,0.500
294.983,25.531,-10.393,-2.797,0.512,-0.109,0.838,3.897,2.613,-0.185,0.500
295.000,21.870,22.735,-2.563,0.500,-0.168,0.838,3.897,2.613,-0.185,0.500
295.001,25.523,-10.395,-2.799,0.512,-0.109,0.838,3.897,2.613,-0.185,0.500
295.018,25.515,-10.397,-2.801,0.512,-0.109,0.832,3.865,2.691,-0.185,0.500
295.020,21.861,22.729,-2.567,0.500,-0.168,0.832,3.865,2.691,-0.185,0.500
295.035,25.506,-10.399,-2.802,0.512,-0.109,0.832,3.865,2.691,-0.185,0.500
295.040,21.853,22.724,-2.570,0.500,-0.168,0.832,3.865,2.691,-0.185,0.500
295.052,25.498,-10.401,-2.804,0.512,-0.109,0.832,3.865,2.691,-0.185,0.500
295.060,21.845,22.719,-2.573,0.500,-0.169,0.832,3.865,2.691,-0.185,0.500
295.080,25.489,-10.403,-2.806,0.512,-0.109,0.832,3.865,2.691,-0.185,0.500
295.080,21.836,22.713,-2.577,0.500,-0.169,0.832,3.865,2.691,-0.185,0.500
295.086,25.481,-10.405,-2.808,0.512,-0.109,0.832,3.865,2.691,-0.185,0.500
295.100,21.828,22.708,-2.580,0.500,-0.170,0.832,3.865,2.691,-0.185,0.500
295.101,25.472,-10.407,-2.810,0.512,-0.109,0.832,3.865,2.691,-0.185,0.500
295.120,25.463,-10.409,-2.812,0.512,-0.110,0.828,3.841,2.778,-0.185,0.500
295.122,21.819,22.703,-2.584,0.500,-0.170,0.828,3.841,2.778,-0.185,0.500
295.137,25.455,-10.411,-2.814,0.512,-0.110,0.828,3.841,2.778,-0.185,0.500
295.140,21.811,22.697,-2.587,0.500,-0.171,0.828,3.841,2.778,-0.185,0.500
295.154,25.446,-10.413,-2.815,0.512,-0.110,0.828,3.841,2.778,-0.185,0.500
295.160,21.802,22.692,-2.590,0.500,-0.171,0.828,3.841,2.778,-0.185,0.500
295.171,25.438,-10.415,-2.817,0.512,-0.110,0.828,3.841,2.778,-0.185,0.500
295.180,21.794,22.687,-2.594,0.500,-0.171,0.828,3.841,2.778,-0.185,0.500
295.188,25.429,-10.417,-2.819,0.512,-0.110,0.828,3.841,2.778,-0.185,0.500
295.200,21.785,22.682,-2.597,0.500,-0.172,0.828,3.841,2.778,-0.185,0.500
295.205,25.421,-10.419,-2.821,0.512,-0.110,0.828,3.841,2.778,-0.185,0.500
295.220,21.776,22.676,-2.601,0.500,-0.172,0.823,3.811,2.885,-0.185,0.500
295.222,25.412,-10.421,-2.823,0.512,-0.110,0.823,3.811,2.885,-0.185,0.500
295.239,25.404,-10.423,-2.825,0.512,-0.110,0.823,3.811,2.885,-0.185,0.500
295.239,21.768,22.671,-2.604,0.500,-0.173,0.823,3.811,2.885,-0.185,0.500
295.252,25.395,-10.425,-2.827,0.513,-0.110,0.823,3.811,2.885,-0.185,0.500
295.260,21.759,22.666,-2.608,0.500,-0.173,0.823,3.811,2.885,-0.185,0.500
295.273,25.387,-10.427,-2.829,0.513,-0.110,0.823,3.811,2.885,-0.185,0.500
295.280,21.751,22.661,-2.611,0.500,-0.173,0.823,3.811,2.885,-0.185,0.500
295.289,25.378,-10.429,-2.830,0.513,-0.111,0.823,3.811,2.885,-0.185,0.500
295.299,21.742,22.656,-2.615,0.500,-0.174,0.823,3.811,2.885,-0.185,0.500
295.307,25.370,-10.431,-2.832,0.513,-0.111,0.823,3.811,2.885,-0.185,0.500
295.320,21.733,22.651,-2.618,0.500,-0.174,0.817,3.781,2.996,-0.185,0.500
295.324,25.361,-10.432,-2.834,0.513,-0.111,0.817,3.781,2.996,-0.185,0.500
295.340,21.725,22.646,-2.621,0.500,-0.174,0.817,3.781,2.996,-0.185,0.500
295.341,25.352,-10.434,-2.836,0.513,-0.111,0.817,3.781,2.996,-0.185,0.500
295.358,25.344,-10.436,-2.838,0.513,-0.111,0.817,3.781,2.996,-0.185,0.500
295.360,21.716,22.641,-2.625,0.500,-0.175,0.817,3.781,2.996,-0.185,0.500
295.362,25.335,-10.438,-2.840,0.513,-0.111,0.817,3.781,2.996,-0.185,0.500
295.380,21.707,22.636,-2.628,0.500,-0.175,0.817,3.781,2.996,-0.185,0.500
295.392,25.327,-10.440,-2.842,0.513,-0.111,0.817,3.781,2.996,-0.185,0.500
295.399,21.699,22.631,-2.632,0.500,-0.175,0.817,3.781,2.996,-0.185,0.500
295.408,25.318,-10.441,-2.844,0.513,-0.111,0.817,3.781,2.996,-0.185,0.500
295.420,21.690,22.626,-2.635,0.500,-0.176,0.816,3.753,3.127,-0.185,0.500
295.426,25.310,-10.443,-2.846,0.513,-0.111,0.816,3.753,3.127,-0.185,0.500
295.440,21.681,22.622,-2.639,0.500,-0.176,0.816,3.753,3.127,-0.185,0.500
295.445,25.301,-10.445,-2.847,0.513,-0.111,0.816,3.753,3.127,-0.185,0.500
295.460,21.672,22.617,-2.643,0.500,-0.176,0.816,3.753,3.127,-0.185,0.500
295.460,25.292,-10.446,-2.849,0.513,-0.111,0.816,3.753,3.127,-0.185,0.500
295.477,25.284,-10.448,-2.851,0.513,-0.111,0.816,3.753,3.127,-0.185,0.500
295.480,21.664,22.612,-2.646,0.500,-0.177,0.816,3.753,3.127,-0.185,0.500
295.492,25.275,-10.450,-2.853,0.513,-0.111,0.816,3.753,3.127,-0.185,0.500
295.500,21.655,22.607,-2.650,0.500,-0.177,0.816,3.753,3.127,-0.185,0.500
295.511,25.266,-10.451,-2.855,0.513,-0.111,0.816,3.719,3.275,-0.185,0.500
295.520,21.646,22.603,-2.653,0.500,-0.177,0.816,3.719,3.275,-0.185,0.500
295.528,25.258,-10.453,-2.857,0.513,-0.111,0.816,3.719,3.275,-0.185,0.500
295.540,21.637,22.598,-2.657,0.500,-0.177,0.816,3.719,3.275,-0.185,0.500
295.544,25.249,-10.455,-2.859,0.513,-0.111,0.816,3.719,3.275,-0.185,0.500
295.560,21.628,22.593,-2.660,0.500,-0.178,0.816,3.719,3.275,-0.185,0.500
295.562,25.241,-10.456,-2.861,0.513,-0.111,0.816,3.719,3.275,-0.185,0.500
295.578,25.232,-10.458,-2.863,0.513,-0.112,0.816,3.719,3.275,-0.185,0.500
295.585,21.619,22.589,-2.664,0.500,-0.178,0.816,3.719,3.275,-0.185,0.500
295.596,25.223,-10.459,-2.864,0.513,-0.112,0.816,3.719,3.275,-0.185,0.500
295.600,21.610,22.584,-2.667,0.500,-0.178,0.816,3.719,3.275,-0.185,0.500
295.613,25.215,-10.461,-2.866,0.513,-0.112,0.814,3.694,3.448,-0.185,0.500
295.620,21.602,22.580,-2.671,0.500,-0.178,0.814,3.694,3.448,-0.185,0.500
295.630,25.206,-10.462,-2.868,0.513,-0.112,0.814,3.694,3.448,-0.185,0.500
295.640,21.593,22.575,-2.674,0.500,-0.179,0.814,3.694,3.448,-0.185,0.500
295.647,25.197,-10.464,-2.870,0.513,-0.112,0.814,3.694,3.448,-0.185,0.500
295.660,21.584,22.571,-2.678,0.500,-0.179,0.814,3.694,3.448,-0.185,0.500
295.664,25.189,-10.465,-2.872,0.513,-0.112,0.814,3.694,3.448,-0.185,0.500
295.680,21.575,22.566,-2.682,0.500,-0.179,0.814,3.694,3.448,-0.185,0.500
295.680,25.180,-10.467,-2.874,0.513,-0.112,0.814,3.694,3.448,-0.185,0.500
295.698,25.172,-10.468,-2.876,0.513,-0.112,0.814,3.694,3.448,-0.185,0.500
295.700,21.566,22.562,-2.685,0.500,-0.179,0.814,3.694,3.448,-0.185,0.500
295.715,25.163,-10.470,-2.878,0.513,-0.112,0.812,3.660,3.645,-0.185,0.500
295.720,21.557,22.557,-2.689,0.500,-0.180,0.812,3.660,3.645,-0.185,0.500
295.732,25.154,-10.471,-2.880,0.513,-0.112,0.812,3.660,3.645,-0.185,0.500
295.740,21.548,22.553,-2.692,0.500,-0.180,0.812,3.660,3.645,-0.185,0.500
295.749,25.146,-10.472,-2.882,0.513,-0.112,0.812,3.660,3.645,-0.185,0.500
295.760,21.539,22.549,-2.696,0.500,-0.180,0.812,3.660,3.645,-0.185,0.500
295.766,25.137,-10.474,-2.883,0.513,-0.112,0.812,3.660,3.645,-0.185,0.500
295.780,21.530,22.544,-2.700,0.500,-0.180,0.812,3.660,3.645,-0.185,0.500
295.783,25.128,-10.475,-2.885,0.514,-0.112,0.812,3.660,3.645,-0.185,0.500
295.800,21.521,22.540,-2.703,0.500,-0.180,0.812,3.660,3.645,-0.175,0.500
295.800,25.120,-10.477,-2.887,0.511,-0.111,0.812,3.660,3.645,-0.175,0.500
295.817,25.111,-10.478,-2.889,0.511,-0.111,0.813,3.636,3.877,-0.175,0.500
295.820,21.512,22.536,-2.707,0.500,-0.180,0.813,3.636,3.877,-0.175,0.500
295.835,25.102,-10.479,-2.891,0.511,-0.111,0.813,3.636,3.877,-0.175,0.500
295.844,21.503,22.532,-2.710,0.500,-0.180,0.813,3.636,3.877,-0.175,0.500
295.851,25.094,-10.480,-2.893,0.511,-0.111,0.813,3.636,3.877,-0.175,0.500
295.860,21.493,22.527,-2.714,0.500,-0.180,0.813,3.636,3.877,-0.175,0.500
295.864,25.085,-10.482,-2.895,0.511,-0.111,0.813,3.636,3.877,-0.175,0.500
295.880,21.484,22.523,-2.718,0.500,-0.180,0.813,3.636,3.877,-0.175,0.500
295.885,25.076,-10.483,-2.897,0.511,-0.111,0.813,3.636,3.877,-0.175,0.500
295.900,21.475,22.519,-2.721,0.500,-0.180,0.813,3.636,3.877,-0.175,0.500
295.900,25.068,-10.484,-2.899,0.512,-0.111,0.813,3.636,3.877,-0.175,0.500
295.919,25.059,-10.485,-2.900,0.512,-0.110,0.818,3.610,4.152,-0.175,0.500
295.920,21.466,22.515,-2.725,0.500,-0.180,0.818,3.610,4.152,-0.175,0.500
295.934,25.050,-10.487,-2.902,0.512,-0.110,0.818,3.610,4.152,-0.175,0.500
295.939,21.457,22.511,-2.728,0.500,-0.180,0.818,3.610,4.152,-0.175,0.500
295.959,25.042,-10.488,-2.904,0.512,-0.110,0.818,3.610,4.152,-0.175,0.500
295.959,21.448,22.507,-2.732,0.500,-0.180,0.818,3.610,4.152,-0.175,0.500
295.970,25.033,-10.489,-2.906,0.512,-0.110,0.818,3.610,4.152,-0.170,0.500
295.980,21.439,22.503,-2.736,0.500,-0.180,0.818,3.610,4.152,-0.170,0.500
295.987,25.024,-10.490,-2.908,0.511,-0.110,0.818,3.610,4.152,-0.170,0.500
295.999,21.429,22.499,-2.739,0.500,-0.180,0.818,3.610,4.152,-0.170,0.500
296.004,25.016,-10.491,-2.910,0.511,-0.110,0.820,3.580,4.234,-0.170,0.500
296.020,21.420,22.495,-2.743,0.500,-0.180,0.820,3.580,4.234,-0.170,0.500
296.021,25.007,-10.493,-2.912,0.511,-0.110,0.820,3.580,4.234,-0.170,0.500
296.038,24.999,-10.494,-2.914,0.511,-0.109,0.820,3.580,4.234,-0.170,0.500
